Time,Data,Method,Lower_Bound,Upper_Bound
166141,-0.0041454090,IQR_1.5,-0.0022874022,0.0011521421
166142,-0.0042263637,IQR_1.5,-0.0022874022,0.0011521421
166143,-0.0042929109,IQR_1.5,-0.0022874022,0.0011521421
166144,-0.0046003433,IQR_1.5,-0.0022874022,0.0011521421
166145,-0.0046594189,IQR_1.5,-0.0022874022,0.0011521421
166146,-0.0046777772,IQR_1.5,-0.0022874022,0.0011521421
166147,-0.0046670446,IQR_1.5,-0.0022874022,0.0011521421
166148,-0.0045204801,IQR_1.5,-0.0022874022,0.0011521421
166149,-0.0043352251,IQR_1.5,-0.0022874022,0.0011521421
166150,-0.0036753968,IQR_1.5,-0.0022874022,0.0011521421
166151,-0.0026037523,IQR_1.5,-0.0022874022,0.0011521421
166167,-0.0023025882,IQR_1.5,-0.0022874022,0.0011521421
166168,-0.0025599513,IQR_1.5,-0.0022874022,0.0011521421
166169,-0.0026718003,IQR_1.5,-0.0022874022,0.0011521421
166170,-0.0028244520,IQR_1.5,-0.0022874022,0.0011521421
166171,-0.0030491201,IQR_1.5,-0.0022874022,0.0011521421
166172,-0.0033636903,IQR_1.5,-0.0022874022,0.0011521421
166173,-0.0036610526,IQR_1.5,-0.0022874022,0.0011521421
166174,-0.0037352773,IQR_1.5,-0.0022874022,0.0011521421
166175,-0.0038049833,IQR_1.5,-0.0022874022,0.0011521421
166176,-0.0039798091,IQR_1.5,-0.0022874022,0.0011521421
166177,-0.0040454804,IQR_1.5,-0.0022874022,0.0011521421
166178,-0.0038281900,IQR_1.5,-0.0022874022,0.0011521421
166179,-0.0036292791,IQR_1.5,-0.0022874022,0.0011521421
166180,-0.0036691504,IQR_1.5,-0.0022874022,0.0011521421
166181,-0.0036825782,IQR_1.5,-0.0022874022,0.0011521421
166182,-0.0036160371,IQR_1.5,-0.0022874022,0.0011521421
166183,-0.0034912683,IQR_1.5,-0.0022874022,0.0011521421
166184,-0.0030449636,IQR_1.5,-0.0022874022,0.0011521421
166185,-0.0026338254,IQR_1.5,-0.0022874022,0.0011521421
166192,-0.0023405019,IQR_1.5,-0.0022874022,0.0011521421
166193,-0.0026046680,IQR_1.5,-0.0022874022,0.0011521421
166194,-0.0027838247,IQR_1.5,-0.0022874022,0.0011521421
166195,-0.0030333400,IQR_1.5,-0.0022874022,0.0011521421
166196,-0.0034344844,IQR_1.5,-0.0022874022,0.0011521421
166197,-0.0037352648,IQR_1.5,-0.0022874022,0.0011521421
166198,-0.0038957908,IQR_1.5,-0.0022874022,0.0011521421
166199,-0.0038533751,IQR_1.5,-0.0022874022,0.0011521421
166200,-0.0037308612,IQR_1.5,-0.0022874022,0.0011521421
166201,-0.0038529360,IQR_1.5,-0.0022874022,0.0011521421
166202,-0.0039964872,IQR_1.5,-0.0022874022,0.0011521421
166203,-0.0039421315,IQR_1.5,-0.0022874022,0.0011521421
166204,-0.0040654992,IQR_1.5,-0.0022874022,0.0011521421
166205,-0.0043096114,IQR_1.5,-0.0022874022,0.0011521421
166206,-0.0047006411,IQR_1.5,-0.0022874022,0.0011521421
166207,-0.0048971693,IQR_1.5,-0.0022874022,0.0011521421
166208,-0.0053361556,IQR_1.5,-0.0022874022,0.0011521421
166209,-0.0053874701,IQR_1.5,-0.0022874022,0.0011521421
166210,-0.0058718794,IQR_1.5,-0.0022874022,0.0011521421
166211,-0.0060651982,IQR_1.5,-0.0022874022,0.0011521421
166212,-0.0063595078,IQR_1.5,-0.0022874022,0.0011521421
166213,-0.0065158252,IQR_1.5,-0.0022874022,0.0011521421
166214,-0.0070480141,IQR_1.5,-0.0022874022,0.0011521421
166215,-0.0072163832,IQR_1.5,-0.0022874022,0.0011521421
166216,-0.0080049718,IQR_1.5,-0.0022874022,0.0011521421
166217,-0.0081241988,IQR_1.5,-0.0022874022,0.0011521421
166218,-0.0083553139,IQR_1.5,-0.0022874022,0.0011521421
166219,-0.0084277065,IQR_1.5,-0.0022874022,0.0011521421
166220,-0.0087365638,IQR_1.5,-0.0022874022,0.0011521421
166221,-0.0089857383,IQR_1.5,-0.0022874022,0.0011521421
166222,-0.0090332776,IQR_1.5,-0.0022874022,0.0011521421
166223,-0.0090142116,IQR_1.5,-0.0022874022,0.0011521421
166224,-0.0090983855,IQR_1.5,-0.0022874022,0.0011521421
166225,-0.0092970971,IQR_1.5,-0.0022874022,0.0011521421
166226,-0.0074117864,IQR_1.5,-0.0022874022,0.0011521421
166227,-0.0080057336,IQR_1.5,-0.0022874022,0.0011521421
166228,-0.0079215402,IQR_1.5,-0.0022874022,0.0011521421
166229,-0.0082595283,IQR_1.5,-0.0022874022,0.0011521421
166230,-0.0084475093,IQR_1.5,-0.0022874022,0.0011521421
166231,-0.0100857066,IQR_1.5,-0.0022874022,0.0011521421
166232,-0.0094288411,IQR_1.5,-0.0022874022,0.0011521421
166233,-0.0086174794,IQR_1.5,-0.0022874022,0.0011521421
166234,-0.0038322990,IQR_1.5,-0.0022874022,0.0011521421
166235,-0.0032843598,IQR_1.5,-0.0022874022,0.0011521421
166236,-0.0031906234,IQR_1.5,-0.0022874022,0.0011521421
166237,-0.0032002192,IQR_1.5,-0.0022874022,0.0011521421
166238,-0.0034023398,IQR_1.5,-0.0022874022,0.0011521421
166239,-0.0037878449,IQR_1.5,-0.0022874022,0.0011521421
166240,-0.0040852884,IQR_1.5,-0.0022874022,0.0011521421
166241,-0.0046873474,IQR_1.5,-0.0022874022,0.0011521421
166242,-0.0055453200,IQR_1.5,-0.0022874022,0.0011521421
166243,-0.0058689276,IQR_1.5,-0.0022874022,0.0011521421
166244,-0.0062106266,IQR_1.5,-0.0022874022,0.0011521421
166245,-0.0064207860,IQR_1.5,-0.0022874022,0.0011521421
166246,-0.0065915585,IQR_1.5,-0.0022874022,0.0011521421
166247,-0.0065494152,IQR_1.5,-0.0022874022,0.0011521421
166248,-0.0064943116,IQR_1.5,-0.0022874022,0.0011521421
166249,-0.0054791989,IQR_1.5,-0.0022874022,0.0011521421
166250,-0.0043060891,IQR_1.5,-0.0022874022,0.0011521421
166251,-0.0028754338,IQR_1.5,-0.0022874022,0.0011521421
166258,-0.0025098200,IQR_1.5,-0.0022874022,0.0011521421
166259,-0.0028787705,IQR_1.5,-0.0022874022,0.0011521421
166260,-0.0034685659,IQR_1.5,-0.0022874022,0.0011521421
166261,-0.0041801385,IQR_1.5,-0.0022874022,0.0011521421
166262,-0.0049596257,IQR_1.5,-0.0022874022,0.0011521421
166263,-0.0057229991,IQR_1.5,-0.0022874022,0.0011521421
166264,-0.0059551173,IQR_1.5,-0.0022874022,0.0011521421
166265,-0.0062818890,IQR_1.5,-0.0022874022,0.0011521421
166266,-0.0066542509,IQR_1.5,-0.0022874022,0.0011521421
166267,-0.0072433404,IQR_1.5,-0.0022874022,0.0011521421
166268,-0.0076478594,IQR_1.5,-0.0022874022,0.0011521421
166269,-0.0080724219,IQR_1.5,-0.0022874022,0.0011521421
166270,-0.0082349069,IQR_1.5,-0.0022874022,0.0011521421
166271,-0.0091233868,IQR_1.5,-0.0022874022,0.0011521421
166272,-0.0082082646,IQR_1.5,-0.0022874022,0.0011521421
166273,-0.0081821363,IQR_1.5,-0.0022874022,0.0011521421
166274,-0.0084084701,IQR_1.5,-0.0022874022,0.0011521421
166275,-0.0093523627,IQR_1.5,-0.0022874022,0.0011521421
166276,-0.0095854020,IQR_1.5,-0.0022874022,0.0011521421
166277,-0.0064713499,IQR_1.5,-0.0022874022,0.0011521421
166278,-0.0053620772,IQR_1.5,-0.0022874022,0.0011521421
166279,-0.0042155697,IQR_1.5,-0.0022874022,0.0011521421
166280,-0.0038584773,IQR_1.5,-0.0022874022,0.0011521421
166281,-0.0034235932,IQR_1.5,-0.0022874022,0.0011521421
166282,-0.0034400027,IQR_1.5,-0.0022874022,0.0011521421
166283,-0.0036027175,IQR_1.5,-0.0022874022,0.0011521421
166284,-0.0039189346,IQR_1.5,-0.0022874022,0.0011521421
166285,-0.0044576018,IQR_1.5,-0.0022874022,0.0011521421
166286,-0.0046494682,IQR_1.5,-0.0022874022,0.0011521421
166287,-0.0050414610,IQR_1.5,-0.0022874022,0.0011521421
166288,-0.0056623300,IQR_1.5,-0.0022874022,0.0011521421
166289,-0.0059477375,IQR_1.5,-0.0022874022,0.0011521421
166290,-0.0063723242,IQR_1.5,-0.0022874022,0.0011521421
166291,-0.0065663466,IQR_1.5,-0.0022874022,0.0011521421
166292,-0.0069605922,IQR_1.5,-0.0022874022,0.0011521421
166293,-0.0072084134,IQR_1.5,-0.0022874022,0.0011521421
166294,-0.0072577717,IQR_1.5,-0.0022874022,0.0011521421
166295,-0.0074851122,IQR_1.5,-0.0022874022,0.0011521421
166296,-0.0072436719,IQR_1.5,-0.0022874022,0.0011521421
166297,-0.0070335786,IQR_1.5,-0.0022874022,0.0011521421
166298,-0.0065480671,IQR_1.5,-0.0022874022,0.0011521421
166299,-0.0059179016,IQR_1.5,-0.0022874022,0.0011521421
166300,-0.0049014287,IQR_1.5,-0.0022874022,0.0011521421
166301,-0.0033008365,IQR_1.5,-0.0022874022,0.0011521421
166309,-0.0023910215,IQR_1.5,-0.0022874022,0.0011521421
166310,-0.0028711895,IQR_1.5,-0.0022874022,0.0011521421
166311,-0.0033385425,IQR_1.5,-0.0022874022,0.0011521421
166312,-0.0037302247,IQR_1.5,-0.0022874022,0.0011521421
166313,-0.0042197639,IQR_1.5,-0.0022874022,0.0011521421
166314,-0.0047272509,IQR_1.5,-0.0022874022,0.0011521421
166315,-0.0049952487,IQR_1.5,-0.0022874022,0.0011521421
166316,-0.0053583831,IQR_1.5,-0.0022874022,0.0011521421
166317,-0.0058675464,IQR_1.5,-0.0022874022,0.0011521421
166318,-0.0061669517,IQR_1.5,-0.0022874022,0.0011521421
166319,-0.0061435131,IQR_1.5,-0.0022874022,0.0011521421
166320,-0.0061956411,IQR_1.5,-0.0022874022,0.0011521421
166321,-0.0058433264,IQR_1.5,-0.0022874022,0.0011521421
166322,-0.0054469332,IQR_1.5,-0.0022874022,0.0011521421
166323,-0.0043704803,IQR_1.5,-0.0022874022,0.0011521421
166324,-0.0031783620,IQR_1.5,-0.0022874022,0.0011521421
166325,-0.0024217060,IQR_1.5,-0.0022874022,0.0011521421
166334,-0.0024274050,IQR_1.5,-0.0022874022,0.0011521421
166335,-0.0030043602,IQR_1.5,-0.0022874022,0.0011521421
166336,-0.0037240488,IQR_1.5,-0.0022874022,0.0011521421
166337,-0.0042824303,IQR_1.5,-0.0022874022,0.0011521421
166338,-0.0048242197,IQR_1.5,-0.0022874022,0.0011521421
166339,-0.0050175348,IQR_1.5,-0.0022874022,0.0011521421
166340,-0.0059799734,IQR_1.5,-0.0022874022,0.0011521421
166341,-0.0059544691,IQR_1.5,-0.0022874022,0.0011521421
166342,-0.0062632593,IQR_1.5,-0.0022874022,0.0011521421
166343,-0.0065704403,IQR_1.5,-0.0022874022,0.0011521421
166344,-0.0071817520,IQR_1.5,-0.0022874022,0.0011521421
166345,-0.0072428733,IQR_1.5,-0.0022874022,0.0011521421
166346,-0.0077454168,IQR_1.5,-0.0022874022,0.0011521421
166347,-0.0080453157,IQR_1.5,-0.0022874022,0.0011521421
166348,-0.0086045386,IQR_1.5,-0.0022874022,0.0011521421
166349,-0.0080736764,IQR_1.5,-0.0022874022,0.0011521421
166350,-0.0088082571,IQR_1.5,-0.0022874022,0.0011521421
166351,-0.0104528721,IQR_1.5,-0.0022874022,0.0011521421
166352,-0.0093253814,IQR_1.5,-0.0022874022,0.0011521421
166353,-0.0093496293,IQR_1.5,-0.0022874022,0.0011521421
166354,-0.0104871802,IQR_1.5,-0.0022874022,0.0011521421
166355,-0.0108615831,IQR_1.5,-0.0022874022,0.0011521421
166356,-0.0103449253,IQR_1.5,-0.0022874022,0.0011521421
166357,-0.0103245210,IQR_1.5,-0.0022874022,0.0011521421
166358,-0.0103739221,IQR_1.5,-0.0022874022,0.0011521421
166359,-0.0109044500,IQR_1.5,-0.0022874022,0.0011521421
166360,-0.0121028945,IQR_1.5,-0.0022874022,0.0011521421
166361,-0.0137097389,IQR_1.5,-0.0022874022,0.0011521421
166362,-0.0125843603,IQR_1.5,-0.0022874022,0.0011521421
166363,-0.0117194364,IQR_1.5,-0.0022874022,0.0011521421
166364,-0.0040164893,IQR_1.5,-0.0022874022,0.0011521421
166365,-0.0025147025,IQR_1.5,-0.0022874022,0.0011521421
166374,-0.0024287815,IQR_1.5,-0.0022874022,0.0011521421
166375,-0.0030222137,IQR_1.5,-0.0022874022,0.0011521421
166376,-0.0036869762,IQR_1.5,-0.0022874022,0.0011521421
166377,-0.0042805695,IQR_1.5,-0.0022874022,0.0011521421
166378,-0.0045370744,IQR_1.5,-0.0022874022,0.0011521421
166379,-0.0047542374,IQR_1.5,-0.0022874022,0.0011521421
166380,-0.0051033543,IQR_1.5,-0.0022874022,0.0011521421
166381,-0.0057062013,IQR_1.5,-0.0022874022,0.0011521421
166382,-0.0059718587,IQR_1.5,-0.0022874022,0.0011521421
166383,-0.0066768718,IQR_1.5,-0.0022874022,0.0011521421
166384,-0.0072509367,IQR_1.5,-0.0022874022,0.0011521421
166385,-0.0080631198,IQR_1.5,-0.0022874022,0.0011521421
166386,-0.0084564695,IQR_1.5,-0.0022874022,0.0011521421
166387,-0.0088166548,IQR_1.5,-0.0022874022,0.0011521421
166388,-0.0094148610,IQR_1.5,-0.0022874022,0.0011521421
166389,-0.0093638999,IQR_1.5,-0.0022874022,0.0011521421
166390,-0.0103205862,IQR_1.5,-0.0022874022,0.0011521421
166391,-0.0083727855,IQR_1.5,-0.0022874022,0.0011521421
166392,-0.0106630782,IQR_1.5,-0.0022874022,0.0011521421
166393,-0.0087668095,IQR_1.5,-0.0022874022,0.0011521421
166394,-0.0109560648,IQR_1.5,-0.0022874022,0.0011521421
166395,-0.0090883803,IQR_1.5,-0.0022874022,0.0011521421
166396,-0.0104878722,IQR_1.5,-0.0022874022,0.0011521421
166397,-0.0076999795,IQR_1.5,-0.0022874022,0.0011521421
166398,-0.0056386869,IQR_1.5,-0.0022874022,0.0011521421
166399,-0.0036755393,IQR_1.5,-0.0022874022,0.0011521421
166400,-0.0026197685,IQR_1.5,-0.0022874022,0.0011521421
166404,-0.0025471158,IQR_1.5,-0.0022874022,0.0011521421
166405,-0.0029818513,IQR_1.5,-0.0022874022,0.0011521421
166406,-0.0036531563,IQR_1.5,-0.0022874022,0.0011521421
166407,-0.0042644250,IQR_1.5,-0.0022874022,0.0011521421
166408,-0.0049177413,IQR_1.5,-0.0022874022,0.0011521421
166409,-0.0057803066,IQR_1.5,-0.0022874022,0.0011521421
166410,-0.0064558266,IQR_1.5,-0.0022874022,0.0011521421
166411,-0.0069720955,IQR_1.5,-0.0022874022,0.0011521421
166412,-0.0073930235,IQR_1.5,-0.0022874022,0.0011521421
166413,-0.0079893228,IQR_1.5,-0.0022874022,0.0011521421
166414,-0.0085779550,IQR_1.5,-0.0022874022,0.0011521421
166415,-0.0097299498,IQR_1.5,-0.0022874022,0.0011521421
166416,-0.0099936733,IQR_1.5,-0.0022874022,0.0011521421
166417,-0.0100937104,IQR_1.5,-0.0022874022,0.0011521421
166418,-0.0102389883,IQR_1.5,-0.0022874022,0.0011521421
166419,-0.0105986670,IQR_1.5,-0.0022874022,0.0011521421
166420,-0.0093035148,IQR_1.5,-0.0022874022,0.0011521421
166421,-0.0094442628,IQR_1.5,-0.0022874022,0.0011521421
166422,-0.0097359521,IQR_1.5,-0.0022874022,0.0011521421
166423,-0.0095361304,IQR_1.5,-0.0022874022,0.0011521421
166424,-0.0097001549,IQR_1.5,-0.0022874022,0.0011521421
166425,-0.0100440495,IQR_1.5,-0.0022874022,0.0011521421
166426,-0.0099906297,IQR_1.5,-0.0022874022,0.0011521421
166427,-0.0112311086,IQR_1.5,-0.0022874022,0.0011521421
166428,-0.0136629473,IQR_1.5,-0.0022874022,0.0011521421
166429,-0.0138675896,IQR_1.5,-0.0022874022,0.0011521421
166430,-0.0143025937,IQR_1.5,-0.0022874022,0.0011521421
166431,-0.0134261698,IQR_1.5,-0.0022874022,0.0011521421
166432,-0.0113371825,IQR_1.5,-0.0022874022,0.0011521421
166433,-0.0053019640,IQR_1.5,-0.0022874022,0.0011521421
166434,-0.0037441757,IQR_1.5,-0.0022874022,0.0011521421
166435,-0.0029980312,IQR_1.5,-0.0022874022,0.0011521421
166436,-0.0030771769,IQR_1.5,-0.0022874022,0.0011521421
166437,-0.0031283908,IQR_1.5,-0.0022874022,0.0011521421
166438,-0.0033861059,IQR_1.5,-0.0022874022,0.0011521421
166439,-0.0039288593,IQR_1.5,-0.0022874022,0.0011521421
166440,-0.0044455011,IQR_1.5,-0.0022874022,0.0011521421
166441,-0.0049208361,IQR_1.5,-0.0022874022,0.0011521421
166442,-0.0053706830,IQR_1.5,-0.0022874022,0.0011521421
166443,-0.0058430545,IQR_1.5,-0.0022874022,0.0011521421
166444,-0.0062810229,IQR_1.5,-0.0022874022,0.0011521421
166445,-0.0069254795,IQR_1.5,-0.0022874022,0.0011521421
166446,-0.0074298843,IQR_1.5,-0.0022874022,0.0011521421
166447,-0.0078523261,IQR_1.5,-0.0022874022,0.0011521421
166448,-0.0084123407,IQR_1.5,-0.0022874022,0.0011521421
166449,-0.0085799647,IQR_1.5,-0.0022874022,0.0011521421
166450,-0.0086044809,IQR_1.5,-0.0022874022,0.0011521421
166451,-0.0090128509,IQR_1.5,-0.0022874022,0.0011521421
166452,-0.0094405403,IQR_1.5,-0.0022874022,0.0011521421
166453,-0.0097149303,IQR_1.5,-0.0022874022,0.0011521421
166454,-0.0097894892,IQR_1.5,-0.0022874022,0.0011521421
166455,-0.0101979114,IQR_1.5,-0.0022874022,0.0011521421
166456,-0.0100886375,IQR_1.5,-0.0022874022,0.0011521421
166457,-0.0091550602,IQR_1.5,-0.0022874022,0.0011521421
166458,-0.0042330557,IQR_1.5,-0.0022874022,0.0011521421
166459,-0.0035019454,IQR_1.5,-0.0022874022,0.0011521421
166460,-0.0028957156,IQR_1.5,-0.0022874022,0.0011521421
166461,-0.0023197050,IQR_1.5,-0.0022874022,0.0011521421
166463,-0.0026365293,IQR_1.5,-0.0022874022,0.0011521421
166464,-0.0031387643,IQR_1.5,-0.0022874022,0.0011521421
166465,-0.0034902266,IQR_1.5,-0.0022874022,0.0011521421
166466,-0.0040848637,IQR_1.5,-0.0022874022,0.0011521421
166467,-0.0044353530,IQR_1.5,-0.0022874022,0.0011521421
166468,-0.0053505418,IQR_1.5,-0.0022874022,0.0011521421
166469,-0.0056944173,IQR_1.5,-0.0022874022,0.0011521421
166470,-0.0060388022,IQR_1.5,-0.0022874022,0.0011521421
166471,-0.0064363554,IQR_1.5,-0.0022874022,0.0011521421
166472,-0.0071487422,IQR_1.5,-0.0022874022,0.0011521421
166473,-0.0075959619,IQR_1.5,-0.0022874022,0.0011521421
166474,-0.0082060639,IQR_1.5,-0.0022874022,0.0011521421
166475,-0.0084389448,IQR_1.5,-0.0022874022,0.0011521421
166476,-0.0090732966,IQR_1.5,-0.0022874022,0.0011521421
166477,-0.0096853040,IQR_1.5,-0.0022874022,0.0011521421
166478,-0.0098291533,IQR_1.5,-0.0022874022,0.0011521421
166479,-0.0100844745,IQR_1.5,-0.0022874022,0.0011521421
166480,-0.0102135288,IQR_1.5,-0.0022874022,0.0011521421
166481,-0.0107435714,IQR_1.5,-0.0022874022,0.0011521421
166482,-0.0111375712,IQR_1.5,-0.0022874022,0.0011521421
166483,-0.0117643094,IQR_1.5,-0.0022874022,0.0011521421
166484,-0.0119419051,IQR_1.5,-0.0022874022,0.0011521421
166485,-0.0102175483,IQR_1.5,-0.0022874022,0.0011521421
166486,-0.0069031944,IQR_1.5,-0.0022874022,0.0011521421
166487,-0.0053488137,IQR_1.5,-0.0022874022,0.0011521421
166488,-0.0046492484,IQR_1.5,-0.0022874022,0.0011521421
166489,-0.0039652772,IQR_1.5,-0.0022874022,0.0011521421
166490,-0.0036101914,IQR_1.5,-0.0022874022,0.0011521421
166491,-0.0037630473,IQR_1.5,-0.0022874022,0.0011521421
166492,-0.0041776034,IQR_1.5,-0.0022874022,0.0011521421
166493,-0.0043806438,IQR_1.5,-0.0022874022,0.0011521421
166494,-0.0048324671,IQR_1.5,-0.0022874022,0.0011521421
166495,-0.0050301920,IQR_1.5,-0.0022874022,0.0011521421
166496,-0.0052832710,IQR_1.5,-0.0022874022,0.0011521421
166497,-0.0059135682,IQR_1.5,-0.0022874022,0.0011521421
166498,-0.0062479856,IQR_1.5,-0.0022874022,0.0011521421
166499,-0.0067030331,IQR_1.5,-0.0022874022,0.0011521421
166500,-0.0072193374,IQR_1.5,-0.0022874022,0.0011521421
166501,-0.0075043603,IQR_1.5,-0.0022874022,0.0011521421
166502,-0.0084152380,IQR_1.5,-0.0022874022,0.0011521421
166503,-0.0087412922,IQR_1.5,-0.0022874022,0.0011521421
166504,-0.0093079116,IQR_1.5,-0.0022874022,0.0011521421
166505,-0.0094841681,IQR_1.5,-0.0022874022,0.0011521421
166506,-0.0096971747,IQR_1.5,-0.0022874022,0.0011521421
166507,-0.0102648307,IQR_1.5,-0.0022874022,0.0011521421
166508,-0.0111521669,IQR_1.5,-0.0022874022,0.0011521421
166509,-0.0111942952,IQR_1.5,-0.0022874022,0.0011521421
166510,-0.0116178691,IQR_1.5,-0.0022874022,0.0011521421
166511,-0.0117156180,IQR_1.5,-0.0022874022,0.0011521421
166512,-0.0114514604,IQR_1.5,-0.0022874022,0.0011521421
166513,-0.0096773598,IQR_1.5,-0.0022874022,0.0011521421
166514,-0.0062901620,IQR_1.5,-0.0022874022,0.0011521421
166515,-0.0056459368,IQR_1.5,-0.0022874022,0.0011521421
166516,-0.0053570806,IQR_1.5,-0.0022874022,0.0011521421
166517,-0.0050827852,IQR_1.5,-0.0022874022,0.0011521421
166518,-0.0053277952,IQR_1.5,-0.0022874022,0.0011521421
166519,-0.0057386905,IQR_1.5,-0.0022874022,0.0011521421
166520,-0.0059569497,IQR_1.5,-0.0022874022,0.0011521421
166521,-0.0063741948,IQR_1.5,-0.0022874022,0.0011521421
166522,-0.0069079306,IQR_1.5,-0.0022874022,0.0011521421
166523,-0.0077297660,IQR_1.5,-0.0022874022,0.0011521421
166524,-0.0080840411,IQR_1.5,-0.0022874022,0.0011521421
166525,-0.0084575722,IQR_1.5,-0.0022874022,0.0011521421
166526,-0.0090826554,IQR_1.5,-0.0022874022,0.0011521421
166527,-0.0103580393,IQR_1.5,-0.0022874022,0.0011521421
166528,-0.0117264483,IQR_1.5,-0.0022874022,0.0011521421
166529,-0.0118144499,IQR_1.5,-0.0022874022,0.0011521421
166530,-0.0120028928,IQR_1.5,-0.0022874022,0.0011521421
166531,-0.0117764128,IQR_1.5,-0.0022874022,0.0011521421
166532,-0.0121990666,IQR_1.5,-0.0022874022,0.0011521421
166533,-0.0126221301,IQR_1.5,-0.0022874022,0.0011521421
166534,-0.0084756101,IQR_1.5,-0.0022874022,0.0011521421
166535,-0.0128797526,IQR_1.5,-0.0022874022,0.0011521421
166536,-0.0126439705,IQR_1.5,-0.0022874022,0.0011521421
166537,-0.0137347514,IQR_1.5,-0.0022874022,0.0011521421
166538,-0.0146179954,IQR_1.5,-0.0022874022,0.0011521421
166539,-0.0143689541,IQR_1.5,-0.0022874022,0.0011521421
166540,-0.0138782626,IQR_1.5,-0.0022874022,0.0011521421
166541,-0.0123842824,IQR_1.5,-0.0022874022,0.0011521421
166542,-0.0119592613,IQR_1.5,-0.0022874022,0.0011521421
166543,-0.0106633510,IQR_1.5,-0.0022874022,0.0011521421
166544,-0.0054790624,IQR_1.5,-0.0022874022,0.0011521421
166545,-0.0042179511,IQR_1.5,-0.0022874022,0.0011521421
166546,-0.0028307838,IQR_1.5,-0.0022874022,0.0011521421
166556,-0.0031983743,IQR_1.5,-0.0022874022,0.0011521421
166557,-0.0038867451,IQR_1.5,-0.0022874022,0.0011521421
166558,-0.0043906900,IQR_1.5,-0.0022874022,0.0011521421
166559,-0.0048195142,IQR_1.5,-0.0022874022,0.0011521421
166560,-0.0048333681,IQR_1.5,-0.0022874022,0.0011521421
166561,-0.0048282058,IQR_1.5,-0.0022874022,0.0011521421
166562,-0.0049168444,IQR_1.5,-0.0022874022,0.0011521421
166563,-0.0049637975,IQR_1.5,-0.0022874022,0.0011521421
166564,-0.0053721527,IQR_1.5,-0.0022874022,0.0011521421
166565,-0.0061652139,IQR_1.5,-0.0022874022,0.0011521421
166566,-0.0067877094,IQR_1.5,-0.0022874022,0.0011521421
166567,-0.0075213513,IQR_1.5,-0.0022874022,0.0011521421
166568,-0.0079880198,IQR_1.5,-0.0022874022,0.0011521421
166569,-0.0085236812,IQR_1.5,-0.0022874022,0.0011521421
166570,-0.0093055014,IQR_1.5,-0.0022874022,0.0011521421
166571,-0.0083476827,IQR_1.5,-0.0022874022,0.0011521421
166572,-0.0084804855,IQR_1.5,-0.0022874022,0.0011521421
166573,-0.0104559232,IQR_1.5,-0.0022874022,0.0011521421
166574,-0.0104835955,IQR_1.5,-0.0022874022,0.0011521421
166575,-0.0107036037,IQR_1.5,-0.0022874022,0.0011521421
166576,-0.0089297965,IQR_1.5,-0.0022874022,0.0011521421
166577,-0.0094227670,IQR_1.5,-0.0022874022,0.0011521421
166578,-0.0099736769,IQR_1.5,-0.0022874022,0.0011521421
166579,-0.0096223867,IQR_1.5,-0.0022874022,0.0011521421
166580,-0.0103156082,IQR_1.5,-0.0022874022,0.0011521421
166581,-0.0108641433,IQR_1.5,-0.0022874022,0.0011521421
166582,-0.0110170981,IQR_1.5,-0.0022874022,0.0011521421
166583,-0.0118267341,IQR_1.5,-0.0022874022,0.0011521421
166584,-0.0140666561,IQR_1.5,-0.0022874022,0.0011521421
166585,-0.0145898033,IQR_1.5,-0.0022874022,0.0011521421
166586,-0.0152224675,IQR_1.5,-0.0022874022,0.0011521421
166587,-0.0145624047,IQR_1.5,-0.0022874022,0.0011521421
166588,-0.0158109851,IQR_1.5,-0.0022874022,0.0011521421
166589,-0.0135631505,IQR_1.5,-0.0022874022,0.0011521421
166590,-0.0064692860,IQR_1.5,-0.0022874022,0.0011521421
166591,-0.0023046336,IQR_1.5,-0.0022874022,0.0011521421
166595,-0.0024746249,IQR_1.5,-0.0022874022,0.0011521421
166596,-0.0030022231,IQR_1.5,-0.0022874022,0.0011521421
166597,-0.0029675062,IQR_1.5,-0.0022874022,0.0011521421
166601,-0.0031176838,IQR_1.5,-0.0022874022,0.0011521421
166602,-0.0037661809,IQR_1.5,-0.0022874022,0.0011521421
166603,-0.0039830622,IQR_1.5,-0.0022874022,0.0011521421
166604,-0.0042671482,IQR_1.5,-0.0022874022,0.0011521421
166605,-0.0042167376,IQR_1.5,-0.0022874022,0.0011521421
166606,-0.0038873998,IQR_1.5,-0.0022874022,0.0011521421
166607,-0.0040465887,IQR_1.5,-0.0022874022,0.0011521421
166608,-0.0041958536,IQR_1.5,-0.0022874022,0.0011521421
166609,-0.0040049111,IQR_1.5,-0.0022874022,0.0011521421
166610,-0.0041831271,IQR_1.5,-0.0022874022,0.0011521421
166611,-0.0041649267,IQR_1.5,-0.0022874022,0.0011521421
166612,-0.0039870902,IQR_1.5,-0.0022874022,0.0011521421
166613,-0.0032091101,IQR_1.5,-0.0022874022,0.0011521421
166614,-0.0028374807,IQR_1.5,-0.0022874022,0.0011521421
166636,-0.0029440522,IQR_1.5,-0.0022874022,0.0011521421
166637,-0.0034311293,IQR_1.5,-0.0022874022,0.0011521421
166638,-0.0036227177,IQR_1.5,-0.0022874022,0.0011521421
166639,-0.0033800802,IQR_1.5,-0.0022874022,0.0011521421
166640,-0.0029404291,IQR_1.5,-0.0022874022,0.0011521421
166657,-0.0023771725,IQR_1.5,-0.0022874022,0.0011521421
